index,level,title,sha256,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination,easy recommend,hard recommend,AAA recommend,lamp
864,sl2,Lunar Pulse (DPA),fe5f62ef38e6dfb77bdcd73f8849ed02b2d85947f2326aedd1756c1027e4d7b1,86335757e9ed29a86a00bd7d34cfe59a,23.663650264504767,36.628683621002885,46.063296375953236,0.12100097472196074,0.1434476630344022,0.16555207495180055,0.0,0.0,0.0,0.0
865,★★7,STAGER [Infinity STAGE],401c20c8521cef2d91a8e2daa7ec92467b8d2d47bf46bec00f3679c510815be1,863731609949991af64c0a42f5d0a124,68.71180813043972,83.65816159101476,75.8954451767639,0.1860363234692984,0.28232529415345115,0.20125725564712676,0.0,0.0,0.0,0.0
866,★★8,Plastic Mind [ALITHER],82e659a83365ca97b58dd3c02fb9013b435c946db15cbf6c937d338c06458555,8656758ea72171a9ff1746c24d32744f,76.36060834405762,88.48215009915099,84.21878972438925,0.1654309289846815,0.25937946226840786,0.17406497212862412,0.0,0.0,0.0,0.0
867,★6,P-ChicK-ParK(・◇・) [EX14],89deb4611b2214c1529019251bc23b4cd6b46c13c0a0f2a261d40e62a78b6017,869784e109d08e89914aee9f9b15c355,35.24743573619816,51.89149702980563,48.711761253365864,0.13218429038641724,0.20793227162641276,0.15016323820437197,0.0,0.0,0.0,0.0
868,★★8,平衡世界 [universe 14],6e88a664debbb603e3d5b6d0ea9b0ee2d61b699843003404a01e540c90988621,86aad7b85dee062193d415eba49e606a,78.43197843109935,83.23076608241335,74.67299782129815,0.20054001233619453,0.317517468886317,0.1619218776634998,0.0,0.0,0.0,0.0
869,sl4,Round and Round [DP BLACK ANOTHER],89a5704c4e7ee6faf71db55032b7d8b046dbe6f8dd7e7ad3ce1006e0f4ee62c6,86ac0db57e4f59c6256d3b6b2c00f57e,17.859711223915404,37.538945257869834,44.672040797447686,0.20170165311378263,0.3015019973945421,0.16236445510735814,0.0,0.0,0.0,0.0
870,★★5,Z -Anthem14-,7e8eaff3dddbee770cf4e7849b3149491d631e99c53d5eec58d08a76e3d4536d,86d3b524ca062a54decce0ac7676d736,65.69814587071322,78.3548373440877,73.340163376939,0.17457988654775597,0.2660876921226197,0.17408528709073853,0.0,0.0,0.0,0.0
871,★8,supersoulsimulator [DP えぬTHER],99fe24f642f699978e204d89270e1b555cbc9a655d0e0bf096016c279f1c4fe4,86dfbd4c7ec7c3c3398584e8389220cb,37.781679176148415,57.93041920408331,47.37591723433341,0.15910613326158032,0.20673401001969302,0.15764635550743722,0.0,0.0,0.0,0.0
872,★7,InteLligence storm [DP ANOTHER],c9e299ef248d8a8bc99f86d5d8ef1544c75d0c9670733e9392cc975319de669f,874285497aa337ea85647dd13e536895,35.69440539752254,53.020572786671764,59.27721977679133,0.17895447363025835,0.2343353613527337,0.14028259458239672,0.0,0.0,0.0,0.0
873,★5,ひつぎとふたご [ANOTHER],029f93effd511f399c0beb9fe31a08835cff03366691b2b79a0eb3e89fa80324,874d9a9aa1aedbb3d8b422863800c7aa,30.306802126084456,47.540310772685004,49.41000049909426,0.14884794274535007,0.209453432453843,0.12926223577480206,0.0,0.0,0.0,0.0
874,★2,Moonscape (DP ANOTHER),76467a7b6bd65f3516770e442d0a03ee4800b530d6ea297e5956e0b9425dc51a,8750ca39e0446633566311fe1a1e3dbe,24.41202092590343,36.42939843428606,40.41840940431493,0.1776733064960599,0.22669655166228014,0.14557408428094645,0.0,0.0,0.0,0.0
875,★★1,Lovely my world -I- Overture,7c8db1e669af39c5dd379b4f63a56cdda38d86b2333d7e1aa164097684fe7d96,876c09843f04168601f52aa4b17522f6,53.532624925781725,66.68637200104365,57.770726611894126,0.1840573371208462,0.2834768874665192,0.11563951692993515,0.0,0.0,0.0,0.0
876,sl1,IKAROS [DPA],fd067de5b7747b6cd422f8589bec8bbea094eb46ae0af14f221f1803c298e0b4,87a99be482ff03fe37134265827aabf0,14.084708357189381,33.214883258698315,28.729122403614014,0.10577883355124972,0.10783881223533603,0.12368569335291338,0.0,0.0,0.0,0.0
877,sl4,Disorder [DPA],a049d429e670f94c92d9a708a8cadb7253227a26f5ca8397285a4acc1976cc75,87b1773181907991e14826e2d5db07d5,27.294440806715848,42.46464244808737,31.652973567787225,0.18069684468921113,0.14802807717171965,0.15053540775080923,0.0,0.0,0.0,0.0
878,★4,starless [14keys Another],7a9baaf8ec3ffbf7c19545e04460de78fcac1c260d379e3b99f32c930133a67b,87d24ed15456c6406379f6afda93ff1f,32.19594317454867,43.31785084570899,10.267067196734903,0.2065514147575689,0.23493381891949733,0.14068265580262393,0.0,0.0,0.0,0.0
879,sl7,all u gotta do is... [DP INSANE],644b0cfaa2088f9a4971c38c630c1c70cc252a94e7337ac3b67dc986cec70b62,87dcc21c72f4e0c25e23915184b848a2,34.8129379278749,54.96294117031009,52.270897308947326,0.153161876933723,0.2266392384978564,0.136984032543535,0.0,0.0,0.0,0.0
880,★★8,多重極展開 [multipole 14],37e185e5813e9b74884dfa0e04c2b16a4c6a3452c006a5768a54477cb09346a4,87f4934d09a7f052ffec2ebf29f7c779,76.27587389606919,83.18982175350965,84.19010460956282,0.2388348161691241,0.29176233424332815,0.17879137566149036,0.0,0.0,0.0,0.0
881,★★5,これ、Gamegameっすよ(^_^;) (bms edit),769c2b5071db5f213897e176c44d4544c40629fa810d8179a20988a66229459e,8809260b0514461ca925bdb4cbad3328,60.09028626845609,76.37567523406084,66.21946846702545,0.19340955490861894,0.28647282180907524,0.16300925835540153,0.0,0.0,0.0,0.0
882,sl11,EXTRAPHANTASM [DP INSANE],962381167521d972289fec1db365317389ef98dce40f957051c022f5e652deeb,889439f50329c7d90a071e6dba4a3d17,56.328549037631966,69.56140091011646,59.547044164600734,0.16795176497421543,0.2647844703126225,0.18871855907037374,0.0,0.0,0.0,0.0
883,★2,CHASER [EX14],85cf2b3111173b0e8dc945be05667cab5083340025f52a7dc176e0f05c4e6c37,88b451d8196bf4759e14e50a1507edd8,17.38475637418837,39.040532964952675,41.08334268214706,0.13544660391410013,0.2336287665686192,0.15066353612063824,0.0,0.0,0.0,0.0
884,sl9,Parasitize Your Head [DP INSANE],b3960857de10269c0b8f498b5d96ac885697173f51041ded6d0defd86d3dab53,88c3f3fb8a5d2587fc78735155e33509,48.29246515235013,59.40426606882999,52.59932675100953,0.16774157208823895,0.22972476765813274,0.17087497039017996,0.0,0.0,0.0,0.0
885,★★7,Reconnected [DP ANOTHER],a371e5877b3cb84c581cb6d6c4722052a5e732d223074aadab1d5992cccb55f3,88eb1cabf16eb04d5eda8bf5a94b48d3,68.27700642935125,80.53533337916984,70.85038447079971,0.15643842677369876,0.3242520339611167,0.20468765166347413,0.0,0.0,0.0,0.0
886,★★3,Countdown to MADNESS [DP Another],10721637e3695d67b0c9a855b91416a4621bcfde74109b047c060a562eb85587,890d0ac69965d7e8fc71640d44f4da2d,59.79620505853938,71.90567586927537,67.43618462790205,0.1885198923367279,0.27334497427451027,0.17684058817748594,0.0,0.0,0.0,0.0
887,sl9,Akasagarbha -dp insane-,ff1e6fc295ee333e332b4413edaaf298d965df5fcfd1b83473c7348f467b65a2,89639898fb0dc00a003f6824f076e940,45.07655404869262,58.180968526860845,49.266255767442,0.10345575185139536,0.19756701159583054,0.1308687069750106,0.0,0.0,0.0,0.0
888,★1,"AIRSHAVER [14key,Another]",26143819886e15f7ec34c261b36555fbe1a421ddad212b93cd805104e1e5488d,89817c6b3c77109150745b8f431591c8,16.899937125908504,34.2913167930038,33.99233816260259,0.185393765894409,0.24060944520123934,0.16133832166311507,0.0,0.0,0.0,0.0
889,★3,Smiling [DPBF],76480f880724a9d50111fe7df5758669d40b5617a76fa13af301355f6e700325,89b6d87045aad6cda86d30e9b6591bc2,22.225390981747932,39.25902225110257,38.91992462474767,0.1593290851735761,0.22230192673570384,0.14684710996661215,0.0,0.0,0.0,0.0
890,★11,Ms.Naive Princess [DP Prince],6bccf22c04faf6b659ee1fb47732240f2289e78c3134349efb9c1e30664256bd,89cdd16f4d5035509fe52fca32192515,53.79108170111579,69.75153649800298,70.94461554456346,0.17388931182822986,0.2353820286008656,0.1535596131713873,0.0,0.0,0.0,0.0
891,★6,D.C.E.2008 -Forbidden Extra- <evolve>,0aec7e00e01485671c3949f351b58a905d8d479282f671658de820409adcf3b5,89d7d882b451636547447924e49b86d8,26.469330006821068,51.84174912293935,45.7571025460764,0.13410957617388292,0.23650789802360206,0.14907476250249427,0.0,0.0,0.0,0.0
892,sl9,DELIGHTS -EXTREME14-,6d0b31e132af0b406330fd5b9d078db8961eea87abc186d93a4c650216ddf221,8a03405fa7a6a3b0f93880e81ccc3f46,43.46679276656157,60.89237102009315,51.54149049335487,0.1090860194202642,0.24469584941133735,0.1648430516251734,0.0,0.0,0.0,0.0
893,★11,エピトゥリカの祀 [CHALLENGE14],77b3770ffeb7db4afa5f8a73297c9d04db96bbf7879df8bdc2146a9530c1a66c,8a510d01be7147857b781f5d1b98a4d6,55.8651004626012,63.82784814718128,66.92836273136953,0.17905130241879894,0.2285466848659964,0.16326598995354683,0.0,0.0,0.0,0.0
894,sl4,冰月冰花 (BMS edit) [DP-sagANOTHER],3aa644d796205ca609d608db621bec4db1f0faa72d5358c7664bb446d7a48048,8a626400b635d2012988b072de442862,21.978050925591944,45.743240187890535,35.820580155436154,0.0787251001265796,0.30419930121355726,0.16955749750509222,0.0,0.0,0.0,0.0
895,★6,Apollo,998cd7382c4f56e6380e3a7bce6f5a2e65adebfd1cd8ac9e5ecf4f86709a7310,8a6867f922da4684579d3fd9189cac05,39.43718493089662,48.9125041526486,46.128501820217544,0.21620742929358683,0.260227918826347,0.14636922019265097,0.0,0.0,0.0,0.0
896,★7,進め！イッスン軍団 -Rebellion of the Dwarfs-,83b2bf8b428d4fd3c70176d8cc7d8d337a4d19e129b906ce58419335373ad825,8a80c624665085feeb75ad5632325002,36.93986553082893,54.94611641118327,46.641006018323324,0.12687480309880114,0.22297261013225073,0.14083384625554535,0.0,0.0,0.0,0.0
897,sl2,お兄火 [DP Another],5e79ab87f881c90c6ca229919a3fc0099e92fc3dfeae82f7ed7105b5b13eba72,8a82c70b9bf5aaff7f4ac4bd825a8014,10.284620346052325,37.19492182559815,31.794529612011512,0.20777490326128517,0.14489507569879678,0.13357080358764897,0.0,0.0,0.0,0.0
898,★12,おどれフルファイアー,8b567dabd4c958468f0dc285df82544a8b24064caf0b6c9e0532c9a577550eec,8a9ce3eb882bd1fc9585398dcc5cf945,62.71846300817494,72.71576551897348,72.03380918167187,0.18420292707095676,0.24045504147755575,0.1361840066911153,0.0,0.0,0.0,0.0
899,★★3,Evanescent [Starlight in my eyes],27b01e851973d917aeb9e7bbfffcbdbc605a2f7fdfb4798ab348e80807c74468,8aa2e29dc3a9f203829033e278efbf57,58.143415709093745,78.08469292103908,84.13580491710603,0.17842482523377182,0.26755426627598444,0.158220256573532,0.0,0.0,0.0,0.0
900,★8,Armais [EX14],0040586d6a8f1e0d371400e5469a4eeb44fd8548f5b4d2499ec9572e2e72d9e1,8b038f94810d2d9de6d2920be20e8c33,45.16940048131501,60.32666022849485,44.57474355241049,0.12130029412935986,0.23625011996518008,0.12515907401564938,0.0,0.0,0.0,0.0
901,★★5,Kirby in Luminous Land(short ver.) [14keys Astaroth],0c83af24e9f07a322b10fe2152aa62cb68f3c23df9176ab27999f1cd5fde9523,8b304e71165fc3442351ee1125115f95,63.038699992215484,69.473967712418,74.51177385649702,0.16373600857244278,0.14361084140201333,0.15381719328993443,0.0,0.0,0.0,0.0
902,sl2,舞姫 ～buki～　 [ANOTHER],4a8511f62f6b81328e4845e90b157ec67442497f96306806a5c52fdc19bfbb97,8b48716b42215c5f7686cf1c5be4f99a,11.329289118819082,35.98193869636249,25.021679939948797,0.08242801506236087,0.10314730974122045,0.1391591297003174,0.0,0.0,0.0,0.0
903,★7,Ladymade corestar [14kumanother],269d1252e29792ade5bc02efe6df4c354b23bedb6a13bbbaada0bbbad5d79e87,8b64dfa0cfcc8bf659f8f863e9dea811,38.41364183256801,53.7093214646203,43.99355602780473,0.1596795811337224,0.24883901796766694,0.15831613058172436,0.0,0.0,0.0,0.0
904,★7,Replica,485892a9c40725eb7574429c0399c962cc6672613217e42caef20a41c082a3da,8b6764eacca3d46db8be5bb5ad884e67,36.685941912131675,51.74463900103776,44.66110975501273,0.13868474219456065,0.2059961466019643,0.17132861047207182,0.0,0.0,0.0,0.0
905,★★7,Trishula [critical],59d2fb2190bc1566013b8f8b978f06fa374ed2d10bcc8cbc62a2481a3976d55f,8b6c7e066398d2f4e69bf65b33a08b58,70.81981050820212,83.45977562244272,84.90659462835073,0.16442760865895426,0.288300937715347,0.15192502615638553,0.0,0.0,0.0,0.0
906,★8,海神寓拝 [14-IIDX],223a8481a8bec48d0448998f1610957b705291e394351c47780aea3f8804ad9e,8ba7928daff4e41fa1d0effbb6f6207e,38.75717195607965,56.51642979262428,24.057772256806967,0.14746794737724153,0.2570228434062252,0.10917646077102768,0.0,0.0,0.0,0.0
907,★6,STAGER [STAGE14],57442905fb076c1d28ac4a9560312c56b274d08dac5b4536d87b1293fb62f817,8bbce17b3bea9d119963d6709ab49f0c,34.69642175074119,51.13375866524748,38.501646266923245,0.1761016340908751,0.1980365953202509,0.13857249853673254,0.0,0.0,0.0,0.0
908,sl4,x-Aria -frenzy mix- -DPANOTHER-,4792a58ae5dc5e955964028487711e3717c74fcb7e6e2ed43a82c35362d2b999,8bd635ded6fc98cc7f796acbbc444fe2,26.640072510474635,42.60080649367044,43.36507298296288,0.2292485200594872,0.17169385526864359,0.10766652953334432,0.0,0.0,0.0,0.0
909,★6,Qualia [14keys Another / BGA Edit],736fc15c1c8a6a2df3f999e9413823ee3d4b5646b14a68e39ce5670c19c1f068,8be1b336e382012aba3f82db43487532,37.92008340220539,47.94066908699406,33.71527175439284,0.1728990616279141,0.22029704420265797,0.15666784885610777,0.0,0.0,0.0,0.0
910,★★4,Total Eclipse of the Sun [DP total eclipse],1d7ab2a382b0b1e3b1d411beb918a6d0aa09910efe6f3abc37ebee2645fffbff,8bf8e12418259cf06400e9399247b62d,60.0328198252633,73.31831615261666,69.10873312178143,0.1751617199294215,0.25755358734812356,0.18348317858902408,0.0,0.0,0.0,0.0
911,★★1,Qubit [Q.14],0750dd6422980fc671066261687c0378b5fdb30eb7610d0d5cdcd0f5a6395788,8bfca4f9f113066b2f0152041632ea6d,51.55817731626402,67.76400320057827,60.587622902769866,0.14694837994336024,0.24415090451352284,0.11449449246677752,0.0,0.0,0.0,0.0
912,★2,Jesus,c7f5cc4318f23368df0cbfa89101956e3639f87d0c3635a3c8deb3b4be8a66c8,8c4979d7749ac54dceb9d89fcbcb5cef,25.856830963643613,42.06656306816088,39.727380610566215,0.17264441842061418,0.2411774281647689,0.15810009387613191,0.0,0.0,0.0,0.0
913,★2,遠い星のライカ,18f47341099fa61e0ba841c10371b7b2d6f78c6caf5557a5bdbfdba59db72134,8c51c14c22f42d2160e601f812335563,23.1093036507342,39.597841399795556,20.05244262581605,0.16169749641384118,0.21805267898859745,0.12054732391495385,0.0,0.0,0.0,0.0
914,★5,エナジーストリーム(Never Understand Remix) [ANOTHER],1c8eebd3319b92ddd026b1125c9da9f6d488bcd55d408c20047664b009449b73,8c79332ef5737026cd478aa03b8e24d7,30.9647825909038,45.96777031117435,48.071961317102314,0.1834152776343148,0.22827028201094593,0.16224452206564619,0.0,0.0,0.0,0.0
915,sl9,Toki (Sound piercer's Timesucker Remix) [DP ANOTHER],7b86a2f4a79808f5d865a6f9e539508698c3632b181da8d0393827c3aabd61da,8cc4f01e3855e3f0acbe26920762fe32,43.14664278828096,59.613109165259985,59.945726589395086,0.08984166133386322,0.27597107762236156,0.1446203458665615,0.0,0.0,0.0,0.0
916,★★3,Nhelv [purgatory : β],3c3c514633c4d109b83e632319dbf932c86a998ce897c214a952e9499144c52f,8cca952713c2815852b8e2894eed64c0,58.460447310253755,73.96202918812666,76.10487115072732,0.18516469923911016,0.2677281673801113,0.18105162169701472,0.0,0.0,0.0,0.0
917,★★7,A D D i c T i O N 4 5 0 0 0 0 0 [ D P E X ],a250cb02ea318581debefaa904a14ac1c9886e9de90b53e9c2a10a927e583731,8cdf2a5115c75dd54151cc952b992147,71.89941751078585,76.7915953260395,65.3160371974529,0.1949671729595329,0.2637745596958035,0.22806725900655112,0.0,0.0,0.0,0.0
918,★6,架空ユリカゴ [D73%],5aa81037d8921c6104da484443e97154621027cf6e8927cb5f86f2c1817b58e6,8d58d902c09670a8b56dcb5fe050f6d9,37.61730727201929,51.35910029126825,24.23852256173961,0.12027650546141613,0.22856557956893306,0.10726100689887826,0.0,0.0,0.0,0.0
919,★★2,Andro [DP CHALLENGER+],f910bd52855bb48a5766211800e2c27f6b301a3d84448b843f2923de79d157f9,8d5b8df217288510f94bbea9ba44633e,54.15415009267995,73.77595073208262,65.98849583840754,0.12636490799834246,0.2621441141506038,0.18054575202846374,0.0,0.0,0.0,0.0
920,★4,GOD TUNERS [Another14],7ae3a08c90a530b27dba1f940689a53aebeab607d88180fbc67ca81023e27954,8d6aca8f8e8be024ef4fbe98f22401b7,29.211521344187275,44.70857434092951,31.197432621272768,0.17200571804957487,0.2241968632677949,0.16336449332435157,0.0,0.0,0.0,0.0
921,★6,going on -spring wind- [A14],c418a63138a08c0a0dbfdea4701c516447fc7713cc03b5c5d5b68f253ec9b221,8d6b22a8f06064cad945b12f6c502f7c,30.39324131066886,58.70545359711013,66.43382017784947,0.07389320762227891,0.22842360404286766,0.13530010114954746,0.0,0.0,0.0,0.0
922,★★8,44river [pluto],026d3fd4265c16a03618a7f2414d0df362fa7a674bdcac0ae45bbcfee45b13c4,8d8ecd65f7df384ecab7d3523ad9ae49,75.10991105266172,83.47491230229797,94.36901779335449,0.16751226550104187,0.29033894804935695,0.1613079651505775,0.0,0.0,0.0,0.0
923,sl4,Angelic Snow (kumanother),a30524a13817b98270492c2f8bcacaad1d54146a58322d4ae2452b1602b9e2e0,8de20bc4c3b218c140bdbbf71287b1b6,30.006590365628067,42.71333096649344,32.54020639918645,0.12498620836465418,0.12380651519901519,0.1135711946007209,0.0,0.0,0.0,0.0
924,★4,Baby Baby Frenzy [Yupither],ba9a95a29ec7db74f71e5779fb549f6907089aa0b139b8e4319a1d4457ad5019,8dee382052db64847de1736628f50b28,29.602166105443615,46.186482026066344,43.29659270535005,0.16505212105795586,0.23141862435310467,0.15954256160606795,0.0,0.0,0.0,0.0
925,sl10,ELIMINATOR [DP INSANE],b0518b2a1b8b1658fea7277a52aaa87226f569a99c04d8140d7e60f951c8168f,8dfba7248b732cf93d0bb5cf0e91878b,56.068077303078866,66.95106021951977,63.7203833913276,0.1714603090437703,0.28836666699608215,0.13016973369790164,0.0,0.0,0.0,0.0
926,sl9,Sicilian Kiss -14EX-,04aad05b054e13cbe14cae9144e3b11f31af4b0ada9757bbf206f4f60483e02f,8e171847ff4fd27ff8501e1ec2ced6cb,42.36398052041551,61.82724979037283,62.700518294352214,0.07341872249419062,0.22697520462397017,0.07263085039638073,0.0,0.0,0.0,0.0
927,★★9,堕楽の園 [Curse],765f55c505bd46457122debe895bf99a3e831e3d0df0f70a8030db9322fa53ab,8e3ae01e24dd0e7f53459779b9d342a1,80.4347312528655,88.6931388189371,96.92730129609656,0.32062712890476563,0.28522768334321774,0.1656695868314193,0.0,0.0,0.0,0.0
928,★12,banana man [DP SHITATHER],5ebc35b3884f8e7862fb672de1fcff40bcc92e3b5dba5fa37ddf928eb2dc5210,8e87065f8ea2a848c4df53a450b2c91b,66.55103582982895,72.6152869493128,85.99995384198984,0.20012760251316872,0.19325722525653694,0.14042641259469107,0.0,0.0,0.0,0.0
929,★6,Xecus [Another],1039c11991726cceb5738e967f4d1717d409c41fc384d3ea27f51b40e35d625e,8ea64fb098ca62b4f2b0de523f5e10eb,27.237305894810444,49.65425065351213,43.626511357336,0.13713812711951034,0.23888608694682478,0.15127572825106791,0.0,0.0,0.0,0.0
930,★10,Pangaea [Natural disaster],6329e524700699a058bb16dd3d770eb3d258736c117bfa8b9462c355c66ab39c,8ec04209c3db68367a3104e9ee428616,50.28120295880705,61.74660166434216,49.407018251104695,0.16346280785890943,0.23745305930348537,0.13886077338053596,0.0,0.0,0.0,0.0
931,sl0,Luv 5 Dancer [Double],4aea33d13b02c52eb4913329b12eb489c67029d61766155a7a8fa2d78ebc4762,8ed7c1363a7cbff1f587ccf0ca43e4d4,7.393063625108479,31.0875128507897,22.46196960769577,0.07555485515487965,0.06596013499107518,0.14156637784922288,0.0,0.0,0.0,0.0
932,★5,妖晶零弐 [ANOTHER],f33f585d31de79914ef52777a364f78105ecfee963f79bdac3b183d36194d82e,8edcf5f446eeb26711ab9eff7fe18f01,31.4895733728501,47.915567744278974,57.04126431515174,0.18441929824890888,0.2401570207796248,0.1481631420547794,0.0,0.0,0.0,0.0
933,★★3,gradation (DP MANIAQ),aaab7899612deecf0a5df13e072a413c080331b23d9adbdae7c4deac7bf65caf,8ee4755df9a4cad5afaa4579037264a0,60.79492978839686,76.76173823372868,73.55902856436728,0.16537162153387197,0.26768959180566027,0.16613006888982082,0.0,0.0,0.0,0.0
934,★7,有頂天変　〜 Wonderful Heaven [天子EX],fa188718b86feb12cc5a0d4a5feeae0a9ead7a5a0fbd277daa7aa859688ce0e3,8f396c70c4a5e1f90db0a4a64cb081cf,39.68364731136727,55.774899834992226,46.65991210184219,0.16530666256647222,0.27282151009101124,0.16231241593726092,0.0,0.0,0.0,0.0
935,sl7,Galaxy in Toybox [DP >▽<],e20f8d27a6d5792b3194e43f37413abbc8546ab27bf514b216adb084ab6b2f39,8f4c529cc67018c14ffe0463efce9e25,36.511774344733006,55.48145775396786,53.68857357643971,0.07070012107298335,0.16136364316888632,0.12607053495560622,0.0,0.0,0.0,0.0
936,★★10,Ascension to Heaven,045cea15f3f1b4dc7aed5b6b8caec1d5e042ffc1d1dfe0465f0dee33a4f27a51,8f93a444dff1bcafffd87683bad8554f,83.01292179189333,96.49120457388668,95.09180175739714,0.2689450903998349,0.21878231585499638,0.14572303505299042,0.0,0.0,0.0,0.0
937,★6,[OpenMRF]AfternoonTea(BMSEdit) [CHALLENGER],a4fb28ec8b2eec7b7d02b5305ecce4e9615ec5e86a85aa515ddb0ec614493ed8,8f98f130b1535956b7f50b403d69f7b9,34.24513926895479,48.32943824217008,34.873884388865385,0.16309908690592306,0.2048984711892027,0.13785976650183926,0.0,0.0,0.0,0.0
938,★8,Calamity Fortune (DPB),352edd92623a074407d35e7f46c231abc1d43b98156d66fc2a9b95ca0c1c3c63,8fbbd5328385c7170cd383a7d2dd5799,38.14956014249733,57.37304208360695,54.59646178013716,0.16635823126771562,0.27786842968869735,0.14570457998416528,0.0,0.0,0.0,0.0
939,★13,conflict [DP 無茶THER],2a32110eb9a40f16e1f13504e77b04ebaa2e22554548188ada487485499c396b,8fd6c1c9e92060c011d491713b518f35,69.20521189564957,79.7439963662161,79.92657026199578,0.22156069228273242,0.2503169592516017,0.16706436530987073,0.0,0.0,0.0,0.0
940,sl3,VALLISTA [DP VALLISTANDARD],c7e77834c8cd8d0eff7d0ca2d07f6ea1b9eafafd36546ee1c5019e25459f07fa,8fda1f7edc956b0a390aa9c7ba1f8d6c,19.243713911579757,46.25712681158786,54.582566713947884,0.06062678116791284,0.11612166822629254,0.08603856112588196,0.0,0.0,0.0,0.0
941,sl7,Thaumaturgy,5b2ae8fd25dd68f2cbfce1ee319e35b5a57b65f1e656410994e6d25f43f47e70,905126444a0d449d2b089502fcc1ac27,36.005714100089975,52.04286172303218,45.77486797390666,0.15705834599028384,0.21674199967196686,0.12020561810646313,0.0,0.0,0.0,0.0
942,★★2,Yutu (14_Master),a249ed29e3eaadf830f6ca0df0cd66a2c298c491906c5da25c79fc84287a7dc7,90b4c872db9294222466f956fdfb093b,58.69075453541766,75.1572155372219,67.38800531593007,0.16630029190296036,0.2701607562538586,0.17951941373104932,0.0,0.0,0.0,0.0
943,★★3,Freja -Royal Flare-,667f28fa4795b6460a75f8cd7357d8ca749b92ed3075146b7d77befcfb8ea9e5,90fb4a5b1f492f517d2f650d7129dc23,56.71043402912605,73.47372173155463,70.09991755515296,0.14852578832262348,0.20197782538682424,0.14895613115987977,0.0,0.0,0.0,0.0
944,sl5,Zero Dimension [ANOTHER14],51430b74e642d965ea90abc1fa982f621a8353b4251e079f94a50a4c304285a8,910681db5dfded14ac907e0cfe9122e2,34.1829585984869,45.297732198560055,40.41997726906786,0.14051804083596228,0.1146746751547295,0.1134537711747664,0.0,0.0,0.0,0.0
945,sl1,Replace [DP ANOTHER],0132ba757dff44da70f84118cb1f9c8fe4e60ed9186d2bd2014ccb43629619a1,9175ecb4ebe55e11054e8e78e2464cf8,10.952976963854205,27.075469267087218,20.121427786181243,0.22789605913014285,0.07898341926776406,0.16778491866284384,0.0,0.0,0.0,0.0
946,★★5,地獄の業火で焼肉大会！？ [双・亜那坐阿],25ec08c4179f73ce2ffc1e642e3890611a90b4f030931dadcc3e392c40e8124c,919fe5b669842e2beac98653e42872e5,65.24885713920706,75.90632280918075,58.653960340173796,0.18776875646187668,0.26870738182245685,0.11656687348533365,0.0,0.0,0.0,0.0
947,★★8,PHANTOM LOST [DP EXTRA],237643fdba3aa3860fdac7dfd2c84587601f669ee579368cca4a62415ca8472f,91a65fd7aae9ddf40f4aab75e325ab39,75.80343406839432,83.82835110003872,84.18363607807906,0.1781987312908014,0.309383117794324,0.18726070349718665,0.0,0.0,0.0,0.0
948,★★8,mom [w_treの主題によるLimite風超絶技巧練習曲],9da5c9357e2c9f526a166e98e3a843251e1870cbf3650ea35b85ae4bb89f47fe,9209372c13a427c06da51d0eba6623e7,78.99700863410438,83.6615920877881,89.27315594382256,0.24092488840824758,0.3049514869590156,0.07118958073242981,0.0,0.0,0.0,0.0
949,★8,Cold Breath [Insane-],a36c14207a4491ae69399fa1ec7ddc70cc6938d97c41258bcaba9c47172a74bf,9220cb0827b9545398b6694cf6c041e1,46.23547599534424,59.91840814578587,65.36310889605645,0.14551297287162648,0.2711451750731059,0.15416089564368812,0.0,0.0,0.0,0.0
950,★2,z;one [DP ANOTHER],a9143160718b6e7988316a3f28cb7e19be5181ea52cbba35017d30b501aac1b5,92288e7fc27f50999147e854990670de,20.477254364878657,39.95995735467086,54.354563871292704,0.08119509780925378,0.1559160988827094,0.084688970532405,0.0,0.0,0.0,0.0
951,★1,"Growmeter [14key,Another]",072b4b14721b987394681413862102e1c255a31f0a290e905b9d773604394764,922b2aeaf2e147bbeab73ec247578b63,18.606809752603898,37.513712064250086,27.64305823968013,0.09029547683217819,0.1632007404136997,0.13256803510335202,0.0,0.0,0.0,0.0
952,sl7,Jack o' Lantern -14keys-,311b31c808eabfa3fe5f4a88d98284bd6268cc5f98a149e07d6c1773239b24d3,925a23c6e9de8b91bb22f6f6c7e368cd,32.764550203385525,49.851465358781184,45.10149643812526,0.11464885792102437,0.12778321234372417,0.12475842874182876,0.0,0.0,0.0,0.0
953,sl3,ポケットモンスター BW2 アイリス戦,8b6660ac568470d378c5b6b72a32754bafe84d8a7e33cf96c705f6a4cca972f1,926ebcc5fd53d715a4494641a266202d,20.132905859779164,41.322338555161366,36.635457041464754,0.07906586851567877,0.15795876960215732,0.11677207348086513,0.0,0.0,0.0,0.0
954,sl0,Night view [DP ANOTHER],64a84d4934027d22c464684f53a65eb08a961775712ec3dd7a8ee17c5753b5d6,927c7acd74be6c41415b540fcdec89a0,11.087234098219882,25.03656740338721,28.77626796061543,0.21894243295872753,0.26514973817831694,0.15972388403044632,0.0,0.0,0.0,0.0
